19.546546936035156,
-35.230506896972656,
77.79887390136719,
1.747507095336914,
11.242990493774414,
-9.711236953735352,
11.038578033447266,
2.191162109375,
17.122486114501953,
8.770257949829102,
-4.882776260375977,
-24.556503295898438,
-17.699016571044922,
11.19111442565918,
1.8201932907104492,
19.18633460998535,
27.743858337402344,
-4.8056488037109375,
12.154305458068848,
-32.80243682861328,
96.00048828125,
21.890724182128906,
-19.855539321899414,
-4.612165451049805,
-10.252182960510254,
1.4637928009033203,
-4.567771911621094,
-23.088268280029297,
-4.851251602172852,
29.052352905273438,
-11.765901565551758,
-25.443809509277344,
13.629505157470703,
18.917301177978516,
-17.729475021362305,
-3.866312026977539,
30.969871520996094,
-1.9547433853149414,
-7.024428367614746,
8.133711814880371,
-33.84868240356445,
-1.1308841705322266,
-27.239917755126953,
16.29534149169922,
13.60145378112793,
-33.82255935668945,
4.099122047424316,
-11.379768371582031,
-3.928804397583008,
36.7203369140625,
27.129621505737305,
0.9270038604736328,
-16.466081619262695,
-1.1101970672607422,
96.33833312988281,
29.342731475830078,
48.005916595458984,
23.84668731689453,
-8.00154972076416,
27.459897994995117,
0.2904319763183594,
-0.7403430938720703,
16.913864135742188,
2.6107444763183594,
-11.404020309448242,
-3.8563461303710938,
-4.817177772521973,
-18.864288330078125,
-18.244731903076172,
-8.728277206420898,
50.64607238769531,
20.420194625854492,
-11.078775405883789,
12.924276351928711,
17.858474731445312,
-10.827188491821289,
-5.975064277648926,
-21.685623168945312,
-25.50759506225586,
-32.57377624511719,
11.67072582244873,
6.721120834350586,
-16.004140853881836,
32.65170669555664,
22.609914779663086,
-40.386207580566406,
30.490877151489258,
46.651885986328125,
46.97787094116211,
1.9441585540771484,
16.53571319580078,
-37.41604995727539,
5.743521690368652,
-8.003183364868164,
-30.41470718383789,
-3.1276512145996094,
23.43077850341797,
-7.792165756225586,
25.754213333129883,
-5.826391220092773,
60.597557067871094,
3.324249267578125,
-5.115571975708008,
-1.0271263122558594,
30.360309600830078,
-4.581760406494141,
-9.530753135681152,
-11.142215728759766,
10.08896255493164,
-13.377222061157227,
12.525336265563965,
36.40595626831055,
8.75057601928711,
-2.638662338256836,
-3.2269821166992188,
-17.183834075927734,
1.4719371795654297,
-26.539323806762695,
-23.946706771850586,
18.808244705200195,
69.77571105957031,
26.78879165649414,
-7.059209823608398,
-14.728022575378418,
-22.376720428466797,
6.256109237670898,
-22.659225463867188,
45.73028564453125,
14.122030258178711,
23.01984214782715,
-18.493541717529297,
-19.922264099121094,
11.620802879333496,
-13.612371444702148,
-0.6606216430664062,
-2.818164825439453,
-22.946073532104492,
-14.446867942810059,
-8.227046966552734,
-1.5192985534667969,
36.35968017578125,
-14.741799354553223,
7.387571334838867,
25.992752075195312,
26.61024284362793,
11.020456314086914,
-13.330212593078613,
25.831912994384766,
22.443222045898438,
24.165409088134766,
-20.03017807006836,
7.253179550170898,
-10.604217529296875,
106.4124526977539,
-6.004251480102539,
-8.477256774902344,
-32.613868713378906,
24.17948341369629,
-13.494390487670898,
-28.474794387817383,
8.364559173583984,
0.9889488220214844,
9.579399108886719,
-9.89083480834961,
39.06120300292969,
-22.5288028717041,
-20.437999725341797,
10.807913780212402,
18.665836334228516,
1.75238037109375,
5.096708297729492,
21.5777645111084,
11.277532577514648,
-22.061948776245117,
-25.374488830566406,
17.15182113647461,
-28.75507926940918,
17.990245819091797,
1.6784658432006836,
-37.97314453125,
-3.9394283294677734,
-6.615528106689453,
70.7659912109375,
14.385031700134277,
33.62071990966797,
39.496177673339844,
17.937767028808594,
-6.212697982788086,
-11.997983932495117,
-19.235984802246094,
-26.965484619140625,
8.064729690551758,
7.713176727294922,
35.714019775390625,
-3.119112014770508,
27.919221878051758,
-11.42979621887207,
21.958515167236328,
-7.119401931762695,
23.767499923706055,
-2.0992431640625,
15.957921981811523,
13.354633331298828,
-11.092845916748047,
24.015024185180664,
8.572526931762695,
-18.90923309326172,
13.209940910339355,
-47.06827926635742,
-19.613370895385742,
15.15340805053711,
-41.78213882446289,
-29.86612319946289,
-11.886911392211914,
-4.7248382568359375,
-6.690927505493164,
-11.098051071166992,
4.645760536193848,
6.737153053283691,
-14.093907356262207,
-0.6568317413330078,
63.04734802246094,
-17.707157135009766,
13.925016403198242,
-11.633475303649902,
11.142448425292969,
2.1312408447265625,
-23.48882293701172,
-3.516468048095703,
21.879257202148438,
-2.8501739501953125,
9.19412612915039,
-20.184654235839844,
-1.2535648345947266,
-5.708587646484375,
16.611146926879883,
-1.7438468933105469,
-9.408782958984375,
2.089570999145508,
1.8062267303466797,
7.363395690917969,
-20.738819122314453,
-1.3164005279541016,
-34.12411880493164,
5.529621124267578,
0.916900634765625,
-12.195849418640137,
-30.077665328979492,
21.222620010375977,
-3.1686038970947266,
-12.547910690307617,
-10.435416221618652,
9.45398235321045,
-1.0942230224609375,
-9.082840919494629,
5.803750991821289,
-4.705193519592285,
-17.410846710205078,
48.66365051269531,
-19.559345245361328,
-22.5040225982666,
-0.003947257995605469,
18.672088623046875,
6.21151065826416,
-22.312435150146484,
51.22577667236328,
3.9019899368286133,
73.79236602783203,
6.219228744506836,
15.045219421386719,
-9.327305793762207,
-14.55141544342041,
-18.284656524658203,
-26.927387237548828,
-23.821788787841797,
-9.955656051635742,
32.669960021972656,
-4.255697250366211,
-9.762834548950195,
19.632286071777344,
-41.578189849853516,
-22.475730895996094,
-28.4895076751709,
-19.41581153869629,
34.085105895996094,
-17.79108238220215,
-29.912673950195312,
-7.349404335021973,
-18.371700286865234,
-18.616817474365234,
47.94997787475586,
16.70675277709961,
-7.459482192993164,
-6.925097465515137,
93.46150207519531,
-21.632762908935547,
-31.16918182373047,
-10.928508758544922,
-26.230709075927734,
-39.617759704589844,
6.813694953918457,
13.82498550415039,
-10.53798770904541,
-17.116336822509766,
-20.740406036376953,
19.559213638305664,
6.769580841064453,
24.88725471496582,
-11.196062088012695,
5.556421279907227,
-16.97311782836914,
12.650513648986816,
-11.226388931274414,
12.483804702758789,
21.654319763183594,
3.983409881591797,
-0.04140281677246094,
-18.25577163696289,
-15.071521759033203,
-36.57280731201172,
49.6240234375,
-1.7116127014160156,
-39.47224807739258,
-29.208843231201172,
8.026167869567871,
24.391822814941406,
-8.247198104858398,
-22.007198333740234,
13.739394187927246,
-25.557544708251953,
-21.37026596069336,
-8.42023754119873,
1.7714614868164062,
-5.08553409576416,
-22.936494827270508,
-38.230308532714844,
-19.964731216430664,
-1.4426136016845703,
20.137542724609375,
0.15686607360839844,
-5.610496520996094,
-8.553686141967773,
-16.567516326904297,
22.269489288330078,
60.290069580078125,
18.021930694580078,
-3.860157012939453,
29.249088287353516,
11.414519309997559,
-19.899110794067383,
-14.429132461547852,
1.3401355743408203,
29.409130096435547,
1.3747291564941406,
-18.226673126220703,
-38.19676971435547,
-10.275102615356445,
-7.982108116149902,
-7.771882057189941,
13.227285385131836,
-27.10584259033203,
-0.4656047821044922,
-17.806961059570312,
-2.721299171447754,
-15.602032661437988,
25.377717971801758,
-25.929927825927734,
-12.102912902832031,
-15.036334991455078,
-5.7646379470825195,
7.7963972091674805,
45.02909851074219,
47.15381622314453,
47.29508972167969,
-9.205389022827148,
-20.078227996826172,
-15.677525520324707,
-18.490650177001953,
7.207365036010742,
17.82935333251953,
4.518163681030273,
-1.204153060913086,
49.316253662109375,
-17.920639038085938,
19.363590240478516,
13.5314302444458,
11.778702735900879,
-2.7636032104492188,
51.56864547729492,
-9.1097993850708,
5.66798210144043,
-45.2032470703125,
-36.1556282043457,
-34.76832962036133,
-8.919910430908203,
-8.28630256652832,
-8.309057235717773,
27.095630645751953,
19.31317138671875,
26.55953598022461,
74.14155578613281,
8.819210052490234,
-8.592727661132812,
-36.60462951660156,
-16.09449005126953,
-9.289643287658691,
8.46658706665039,
4.823667526245117,
-4.589519500732422,
-8.870811462402344,
19.714759826660156,
7.1652374267578125,
4.252683639526367,
-29.735645294189453,
1.8312721252441406,
6.639392852783203,
17.232593536376953,
8.034611701965332,
15.684796333312988,
-6.056583881378174,
52.913272857666016,
38.4686164855957,
-9.103336334228516,
32.610755920410156,
-14.259954452514648,
10.11888313293457,
-10.448314666748047,
35.6140251159668,
-13.521495819091797,
-18.980390548706055,
23.108333587646484,
90.22247314453125,
17.61557388305664,
7.1878509521484375,
38.677486419677734,
36.42185974121094,
-1.0563468933105469,
26.06838607788086,
6.058170318603516,
126.50592803955078,
23.993104934692383,
-10.145981788635254,
48.188961029052734,
10.270719528198242,
72.97401428222656,
-58.24979019165039,
46.787288665771484,
26.28873062133789,
22.814245223999023,
4.33765983581543,
84.71320343017578,
-6.215114593505859,
33.475914001464844,
-34.316410064697266,
-15.234261512756348,
-5.523244857788086,
41.76049041748047,
21.176660537719727,
-29.853097915649414,
126.2291488647461,
6.296440124511719,
36.09469223022461,
28.116283416748047,
13.876415252685547,
-4.046688079833984,
38.241722106933594,
41.625606536865234,
-17.382970809936523,
9.548980712890625,
-20.29496955871582,
-36.044307708740234,
-16.56988525390625,
2.13808536529541,
8.800569534301758,
-12.055227279663086,
-26.238353729248047,
-9.847517013549805,
-13.421392440795898,
0.14105606079101562,
22.967273712158203,
-7.726295471191406,
-12.83687686920166,
-18.282550811767578,
-1.274993896484375,
-20.353515625,
9.963321685791016,
91.19004821777344,
-11.94381332397461,
-42.28957748413086,
-18.83324432373047,
7.878244400024414,
16.802555084228516,
-10.975994110107422,
-21.40591812133789,
-53.57221984863281,
-22.447357177734375,
-8.104513168334961,
3.5072145462036133,
4.244842529296875,
8.003875732421875,
-12.725194931030273,
0.05051422119140625,
-32.063358306884766,
-5.883502960205078,
-21.000354766845703,
10.372661590576172,
12.20560073852539,
36.17240905761719,
-4.904346466064453,
-16.653194427490234,
-22.789384841918945,
-16.624725341796875,
21.30084228515625,
-0.039191246032714844,
-9.521135330200195,
-0.289215087890625,
-7.416706085205078,
-16.03934097290039,
-29.466751098632812,
18.764785766601562,
-19.877002716064453,
17.20087432861328,
6.381608009338379,
-0.2547569274902344,
-42.098358154296875,
-12.617366790771484,
-26.739919662475586,
-10.401613235473633,
-0.9288425445556641,
57.24563217163086,
-9.244089126586914,
-27.438072204589844,
28.433195114135742,
12.758426666259766,
-23.15129280090332,
16.523670196533203,
34.996543884277344,
3.8894119262695312,
-2.43768310546875,
-2.851114273071289,
8.384733200073242,
4.877653121948242,
-5.811568260192871,
-2.525066375732422,
-23.68917465209961,
-38.75885009765625,
14.99111557006836,
30.7179012298584,
-13.607744216918945,
-11.136239051818848,
-11.713776588439941,
17.44278335571289,
-2.2383480072021484,
-7.007901191711426,
-17.078750610351562,
-19.323143005371094,
-1.913980484008789,
-9.69198226928711,
-36.83506393432617,
48.31450653076172,
39.219505310058594,
-6.336507797241211,
-31.2237548828125,
6.282095909118652,
-1.6648321151733398,
-29.964143753051758,
2.5641822814941406,
-4.407179832458496,
2.7585792541503906,
-12.837623596191406,
41.48229217529297,
34.17860412597656,
3.894969940185547,
36.51934814453125,
87.3002700805664,
-16.426965713500977,
-38.796966552734375,
-7.688594818115234,
21.32745361328125,
5.671662330627441,
-11.949200630187988,
-12.482847213745117,
-24.04869270324707,
68.58377075195312,
28.824119567871094,
-8.80457878112793,
2.649812698364258,
82.95531463623047,
19.176212310791016,
-17.913219451904297,
11.796030044555664,
24.278640747070312,
46.4149169921875,
50.13629150390625,
-17.236370086669922,
18.076427459716797,
59.07658386230469,
25.89935874938965,
-8.956323623657227,
50.15138244628906,
15.26756477355957,
60.37028121948242,
62.84556579589844,
39.678436279296875,
2.3320770263671875,
21.75350570678711,
1.2644691467285156,
31.658079147338867,
134.4176025390625,
52.01870346069336,
19.83568572998047,
-19.517330169677734,
29.355510711669922,
-5.803094863891602,
-29.488603591918945,
17.593914031982422,
17.63089370727539,
45.778526306152344,
9.26075553894043,
10.321978569030762,
3.5915021896362305,
24.898998260498047,
-15.61703109741211,
17.75333023071289,
-0.9691143035888672,
55.576568603515625,
14.23377513885498,
18.851890563964844,
27.718852996826172,
13.405582427978516,
-3.5356082916259766,
12.068801879882812,
-57.17461395263672,
52.284759521484375,
56.90721893310547,
6.819601058959961,
-37.52164077758789,
-15.89122200012207,
-17.801849365234375,
13.427631378173828,
36.47947692871094,
25.00859832763672,
-11.908809661865234,
16.433935165405273,
3.151829719543457,
-25.735210418701172,
-1.879150390625,
-18.133377075195312,
-14.239179611206055,
20.184284210205078,
3.4831676483154297,
23.12271499633789,
5.680641174316406,
-9.592557907104492,
13.470858573913574,
-14.230940818786621,
-9.330957412719727,
-2.7327194213867188,
-3.611050605773926,
-2.009449005126953,
-8.847071647644043,
-13.800642013549805,
-6.123586654663086,
38.90327072143555,
10.978682518005371,
-43.571041107177734,
-18.241596221923828,
-0.6612434387207031,
-6.587717056274414,
-24.258056640625,
66.9847640991211,
8.740671157836914,
-20.57968521118164,
54.83345413208008,
3.870205879211426,
62.82075119018555,
39.64466094970703,
14.863780975341797,
12.111899375915527,
22.129701614379883,
19.256929397583008,
-0.6813869476318359,
13.21196174621582,
3.2733802795410156,
49.878990173339844,
-11.426780700683594,
9.720359802246094,
37.41209030151367,
-7.618431091308594,
-2.3682022094726562,
-30.319896697998047,
-34.06890106201172,
134.20632934570312,
21.223400115966797,
30.223628997802734,
-7.79913330078125,
-7.879925727844238,
38.171512603759766,
-4.353937149047852,
0.01433563232421875,
1.0898704528808594,
43.45964050292969,
5.939731597900391,
-25.865619659423828,
-23.932113647460938,
15.936729431152344,
9.918965339660645,
-10.263603210449219,
-39.64670944213867,
1.1622486114501953,
11.891397476196289,
6.27891731262207,
4.666977882385254,
-9.817342758178711,
-21.542247772216797,
-18.211305618286133,
37.72064208984375,
-3.3430910110473633,
-12.00792121887207,
12.535442352294922,
-7.040901184082031,
41.03752517700195,
-0.32821083068847656,
-7.669081687927246,
8.022615432739258,
15.12514877319336,
-12.750467300415039,
-18.99844741821289,
58.79439926147461,
-3.681180953979492,
21.131622314453125,
1.4804725646972656,
15.875144004821777,
59.35496139526367,
18.180999755859375,
0.39449501037597656,
11.027345657348633,
11.46182918548584,
7.987203598022461,
47.02727508544922,
32.038230895996094,
66.52145385742188,
26.236831665039062,
-7.511665344238281,
-22.03973388671875,
10.293516159057617,
1.753927230834961,
3.8622474670410156,
3.808279037475586,
-10.833995819091797,
18.843406677246094,
57.447593688964844,
15.195883750915527,
-16.43072509765625,
-11.45721435546875,
-8.927812576293945,
-1.548431396484375,
-24.369735717773438,
-22.877532958984375,
55.81238555908203,
-10.297294616699219,
-28.54047393798828,
-7.405390739440918,
21.062896728515625,
12.662158012390137,
-14.082904815673828,
-6.479701995849609,
22.213457107543945,
-24.99431800842285,
-10.548006057739258,
-46.407012939453125,
39.71874237060547,
6.606937408447266,
7.968894958496094,
14.994950294494629,
17.640031814575195,
-57.75889587402344,
5.762258529663086,
50.50585174560547,
-0.9337673187255859,
-8.873527526855469,
38.50542068481445,
34.78218078613281,
-5.439973831176758,
47.49073028564453,
49.67434310913086,
-33.528419494628906,
57.186119079589844,
-14.827346801757812,
-37.829620361328125,
30.572776794433594,
2.4463443756103516,
-7.417003631591797,
-6.985258102416992,
83.46759796142578,
54.49070358276367,
13.05014419555664,
2.9233341217041016,
20.995494842529297,
20.87594223022461,
49.078392028808594,
4.695736885070801,
23.83761215209961,
33.39429473876953,
-9.88233470916748,
-1.7049236297607422,
-20.897319793701172,
13.756091117858887,
-21.88996124267578,
35.792381286621094,
22.52201271057129,
-41.23666763305664,
13.187030792236328,
28.159770965576172,
23.104026794433594,
7.788111686706543,
-10.832998275756836,
-16.29432487487793,
-27.91818618774414,
22.103328704833984,
38.932647705078125,
5.001272201538086,
-6.040459632873535,
13.546880722045898,
25.55525779724121,
0.6807746887207031,
-12.082504272460938,
-15.046360969543457,
-21.092077255249023,
22.381465911865234,
-11.171052932739258,
139.8804473876953,
35.748619079589844,
13.928449630737305,
14.583136558532715,
21.225269317626953,
86.3390884399414,
-25.213748931884766,
3.1731796264648438,
-13.845381736755371,
85.48088073730469,
-18.924861907958984,
8.141877174377441,
-7.588460922241211,
-7.354618072509766,
-20.183504104614258,
3.8206310272216797,
40.7689208984375,
50.583885192871094,
-11.594473838806152,
-46.181880950927734,
12.01720905303955,
-1.4700641632080078,
-23.066390991210938,
-8.385787963867188,
-0.6098432540893555,
-6.688264846801758,
-4.302288055419922,
-23.670822143554688,
-32.543846130371094,
-8.902267456054688,
7.8299760818481445,
1.4105796813964844,
40.54715347290039,
-38.0303840637207,
15.182083129882812,
-22.37273597717285,
58.68245315551758,
-38.121273040771484,
-57.630401611328125,
-1.7396793365478516,
19.068201065063477,
49.825706481933594,
52.042999267578125,
-20.81313705444336,
-8.852205276489258,
-11.406414031982422,
78.94356536865234,
-9.632404327392578,
-16.036800384521484,
10.363753318786621,
-3.4089717864990234,
7.680874824523926,
12.604122161865234,
-0.6909885406494141,
-19.690471649169922,
-32.880516052246094,
23.010351181030273,
8.486806869506836,
12.597415924072266,
-16.958160400390625,
-1.429107666015625,
14.060501098632812,
-10.674543380737305,
-58.91475296020508,
30.89640235900879,
13.352489471435547,
-10.930086135864258,
2.2558250427246094,
-28.314861297607422,
10.85775375366211,
-23.84881591796875,
-16.83812713623047,
3.291903495788574,
40.595035552978516,
-10.399370193481445,
-32.94275665283203,
-32.65949249267578,
11.219350814819336,
-16.21353530883789,
2.0447301864624023,
41.9482307434082,
-14.674508094787598,
23.67877197265625,
6.181373596191406,
-3.4520950317382812,
14.70520305633545,
5.209918975830078,
61.33700180053711,
12.91655158996582,
-10.00851821899414,
-25.63497543334961,
-36.5533447265625,
4.947697639465332,
-22.703433990478516,
-16.042457580566406,
-11.588275909423828,
7.241588115692139,
-44.3860969543457,
8.172319412231445,
22.060245513916016,
-11.876840591430664,
130.48875427246094,
47.49829864501953,
33.570953369140625,
-24.17504119873047,
-17.544591903686523,
0.04617881774902344,
-1.5606327056884766,
22.21892547607422,
-47.33039093017578,
14.746091842651367,
-37.92617416381836,
-27.085941314697266,
-22.671649932861328,
11.036700248718262,
36.28022003173828,
28.106876373291016,
52.894813537597656,
-0.09247207641601562,
11.310434341430664,
28.254859924316406,
6.500850677490234,
3.878976821899414,
-9.542181015014648,
29.656492233276367,
-11.60617446899414,
-4.667433738708496,
-6.45709228515625,
-22.19066619873047,
-30.415653228759766,
61.29915237426758,
27.887001037597656,
44.47779083251953,
-20.265872955322266,
21.19255828857422,
-20.593585968017578,
-18.025741577148438,
-17.342876434326172,
14.917730331420898,
55.68397521972656,
-44.02119827270508,
31.990999221801758,
10.797248840332031,
-42.68250274658203,
2.8060836791992188,
-23.072389602661133,
4.197235107421875,
53.00779724121094,
-23.009357452392578,
-0.10886573791503906,
45.878108978271484,
29.562358856201172,
-11.047881126403809,
-8.43254280090332,
64.26455688476562,
41.416351318359375,
-12.429000854492188,
60.422794342041016,
19.855958938598633,
18.6240234375,
-3.461933135986328,
25.14454460144043,
35.87565231323242,
22.544078826904297,
20.863319396972656,
73.72563171386719,
-13.501714706420898,
21.737823486328125,
35.90629959106445,
3.4524364471435547,
7.857440948486328,
7.840017318725586,
-7.153329849243164,
17.698274612426758,
28.812637329101562,
-6.147064208984375,
36.33282470703125,
35.39418029785156,
6.29254150390625,
3.600942611694336,
-16.79620933532715,
7.30880069732666,
37.29976272583008,
12.9853515625,
-13.626605987548828,
-24.82813262939453,
-26.548114776611328,
17.332473754882812,
-1.5677642822265625,
-9.825723648071289,
77.1858901977539,
-24.69660758972168,
-9.570778846740723,
0.2517051696777344,
-5.140493392944336,
-31.190723419189453,
22.000028610229492,
23.662508010864258,
7.094470977783203,
-10.124225616455078,
20.11217498779297,
9.36526107788086,
33.84526062011719,
99.91549682617188,
9.100927352905273,
-10.377376556396484,
-10.940374374389648,
4.135150909423828,
-24.83090591430664,
-12.09571647644043,
-5.341002464294434,
-5.382455825805664,
42.71617889404297,
8.913957595825195,
0.07454872131347656,
-1.5364933013916016,
17.380760192871094,
28.439502716064453,
-37.91051483154297,
14.071619033813477,
8.447553634643555,
-3.588479995727539,
-14.663789749145508,
-15.09550666809082,
4.144065856933594,
74.23455047607422,
-18.74993324279785,
-14.431100845336914,
-6.83261775970459,
-17.878154754638672,
5.684305191040039,
11.514968872070312,
80.31563568115234,
-4.87186336517334,
-10.746520042419434,
-28.403995513916016,
-10.364270210266113,
-4.684213638305664,
-1.7685222625732422,
23.763893127441406,
-4.82769775390625,
8.808172225952148,
5.575384140014648,
-25.51073455810547,
19.805042266845703,
17.345544815063477,
35.578125,
5.36602783203125,
13.166501998901367,
4.809906005859375,
8.61996841430664,
-38.28718566894531,
-1.0346431732177734,
7.341552734375,
-6.491779327392578,
-0.043975830078125,
4.893424987792969,
-8.071920394897461,
-1.7490034103393555,
14.562127113342285,
10.697940826416016,
19.854175567626953,
-6.2209014892578125,
-32.88993453979492,
-6.250865936279297,
-3.3236751556396484,
-14.170339584350586,
15.654694557189941,
2.9054784774780273,
62.645973205566406,
40.546417236328125,
28.93716049194336,
20.26390838623047,
-34.887786865234375,
47.62900924682617,
9.214509010314941,
53.64400863647461,
6.2781572341918945,
-21.666431427001953,
20.421642303466797,
-1.9959945678710938,
5.036272048950195,
23.083208084106445,
-2.572049140930176,
8.868268966674805,
54.9937629699707,
27.31689453125,
-7.503498077392578,
31.920429229736328,
24.867212295532227,
76.09966278076172,
-16.784320831298828,
8.050979614257812,
27.172407150268555,
6.657671928405762,
17.495033264160156,
-0.33786773681640625,
-10.941625595092773,
2.08154296875,
-5.444528579711914,
4.359355926513672,
0.27997303009033203,
3.6083717346191406,
29.322349548339844,
-10.104162216186523,
19.86684226989746,
-15.888707160949707,
-11.608237266540527,
21.33504867553711,
1.0520820617675781,
-15.263649940490723,
19.349987030029297,
1.6153678894042969,
36.64717483520508,
-29.381431579589844,
-6.068037033081055,
31.121992111206055,
-8.135056495666504,
13.363385200500488,
-5.180954933166504,
-23.837282180786133,
14.105812072753906,
-28.462757110595703,
-14.834768295288086,
-17.758445739746094,
-6.748090744018555,
12.937557220458984,
-12.56717586517334,
-29.342077255249023,
116.1229019165039,
9.18975830078125,
42.33738708496094,
18.530941009521484,
-8.056818008422852,
11.290321350097656,
-24.414073944091797,
-12.932670593261719,
-16.626256942749023,
-1.9832763671875,
10.73108959197998,
-11.156609535217285,
-20.21994972229004,
-31.875179290771484,
32.51293182373047,
14.524028778076172,
47.55968475341797,
23.238422393798828,
3.8821163177490234,
-1.0771408081054688,
-9.296818733215332,
-7.881685256958008,
-10.432709693908691,
-27.14813995361328,
-17.944276809692383,
12.253252029418945,
30.383419036865234,
19.9762020111084,
58.54841995239258,
60.77313232421875,
41.74462890625,
20.775562286376953,
-26.784862518310547,
34.70705032348633,
5.178266525268555,
11.719718933105469,
3.952768325805664,
-25.726730346679688,
18.918628692626953,
7.435871124267578,
-25.889482498168945,
54.769779205322266,
-27.690505981445312,
6.255855560302734,
-47.05121612548828,
6.454179763793945,
-13.462329864501953,
14.151618957519531,
4.036413192749023,
-26.83000946044922,
-23.281984329223633,
-6.4030914306640625,
28.97216796875,
-14.817190170288086,
-16.707386016845703,
-10.954195022583008,
19.61269187927246,
-21.023422241210938,
16.949554443359375,
21.476816177368164,
-26.659950256347656,
-8.772942543029785,
-11.514714241027832,
-29.025835037231445,
-15.706965446472168,
15.401472091674805,
-7.088411331176758,
-20.307451248168945,
-0.42018699645996094,
6.8923187255859375,
6.3853349685668945,
7.404217720031738,
9.74144172668457,
-2.003145217895508,
-60.36725616455078,
39.583370208740234,
-6.92257022857666,
5.1220550537109375,
5.702788352966309,
-22.190471649169922,
-15.128119468688965,
-13.844804763793945,
7.703673362731934,
-23.520763397216797,
-7.065150260925293,
22.412158966064453,
-14.078596115112305,
0.006664276123046875,
-0.840733528137207,
-39.7142448425293,
-22.85926055908203,
-12.35661792755127,
-3.4268875122070312,
54.56239318847656,
3.780567169189453,
